repeat,fold,model,n_masked,auprc,auroc
7,3,drop hr,7,0.4399239812402704,0.8377192982456141
7,3,drop rr,7,0.41327366779357844,0.8235380116959065
7,3,drop spo2,7,0.3739757241455515,0.8371345029239766
7,3,drop sbp,7,0.3749472811781801,0.7676169590643275
7,3,drop map,7,0.39990637002189816,0.8447368421052632
7,3,drop temp_c,7,0.4352299665289312,0.8116228070175439
7,3,drop gcs_total,7,0.3889817302205105,0.8360380116959063
7,3,drop fio2,7,0.31130806380117715,0.8335526315789474
7,3,drop glucose,7,0.4303503814826532,0.8588450292397661
7,3,post_discharge_realistic,22,0.2725952439809736,0.8004385964912281
7,3,wrist_only_channels,50,0.14770121033059222,0.6071637426900586
7,4,none (baseline),0,0.5763169966430711,0.7521161704611791
7,4,drop hr,7,0.5889284067145469,0.7533566841798015
7,4,drop rr,7,0.5709111327810442,0.7346760070052539
7,4,drop spo2,7,0.5529791317894949,0.7450379451255108
7,4,drop sbp,7,0.5677931975679397,0.707092819614711
7,4,drop map,7,0.5604675151214678,0.7215411558669002
7,4,drop temp_c,7,0.5771039125864533,0.7370110916520725
7,4,drop gcs_total,7,0.5117228801123722,0.7610916520723876
7,4,drop fio2,7,0.5429933011177305,0.7576619964973731
7,4,drop glucose,7,0.5751541146743264,0.7473730297723292
7,4,post_discharge_realistic,22,0.3362363835706731,0.782472270869819
7,4,wrist_only_channels,50,0.21131346259072262,0.5833333333333334
8,0,none (baseline),0,0.4371738828565152,0.7867046117921775
8,0,drop hr,7,0.4769647390009742,0.7589025102159952
8,0,drop rr,7,0.44251682682051285,0.7664915353181553
8,0,drop spo2,7,0.36528098933775477,0.7572971395213076
8,0,drop sbp,7,0.4478901539012105,0.8413601868067718
8,0,drop map,7,0.4997224189416163,0.8137040280210158
8,0,drop temp_c,7,0.36178178269682554,0.7325598365440747
8,0,drop gcs_total,7,0.357434500712819,0.858800350262697
8,0,drop fio2,7,0.3473711819978206,0.7684617629889083
8,0,drop glucose,7,0.45638114019121323,0.8150175131348512
8,0,post_discharge_realistic,22,0.16854546793661693,0.6738178633975482
8,0,wrist_only_channels,50,0.16003780403534806,0.7247883829538821
8,1,none (baseline),0,0.3879424943116919,0.707748538011696
8,1,drop hr,7,0.3473080645907184,0.6582602339181286
8,1,drop rr,7,0.3731097787592467,0.6964912280701754
8,1,drop spo2,7,0.3195992571087457,0.6859649122807017
8,1,drop sbp,7,0.35330503647453093,0.6614035087719299
8,1,drop map,7,0.3624531512540736,0.764327485380117
8,1,drop temp_c,7,0.37486954636955916,0.6904239766081871
8,1,drop gcs_total,7,0.4574666567836046,0.8100146198830409
8,1,drop fio2,7,0.435561834625337,0.7220029239766083
8,1,drop glucose,7,0.3826808575452708,0.6991959064327485
8,1,post_discharge_realistic,22,0.43859368883276,0.8393274853801169
8,1,wrist_only_channels,50,0.2609349133401967,0.6900584795321637
8,2,none (baseline),0,0.47893753375714354,0.8075980392156863
8,2,drop hr,7,0.4784464240167609,0.7025663206459054
8,2,drop rr,7,0.4575279133618435,0.6633506343713956
8,2,drop spo2,7,0.4224393028727044,0.7374567474048443
8,2,drop sbp,7,0.4530615753268399,0.7827277970011535
8,2,drop map,7,0.4544958475009533,0.7683102652825836
8,2,drop temp_c,7,0.4406205213135906,0.7946943483275664
8,2,drop gcs_total,7,0.4128786590166279,0.8501297577854672
8,2,drop fio2,7,0.35235635885155275,0.7520905420991927
8,2,drop glucose,7,0.48252305305693577,0.8290080738177624
8,2,post_discharge_realistic,22,0.29590702878232555,0.7324826989619377
8,2,wrist_only_channels,50,0.17556175133362795,0.6203863898500577
8,3,none (baseline),0,0.675201660603466,0.8986526069127123
8,3,drop hr,7,0.6954147789743047,0.8545694200351495
8,3,drop rr,7,0.6700268111884043,0.8554481546572935
8,3,drop spo2,7,0.7029959453186098,0.9118336262448741
8,3,drop sbp,7,0.6816583449445128,0.8597685998828355
8,3,drop map,7,0.675450741366149,0.8865700058582309
8,3,drop temp_c,7,0.6298503693358561,0.8378002343292327
8,3,drop gcs_total,7,0.6419190493795855,0.9218658465143527
8,3,drop fio2,7,0.5857173505558404,0.8977006444053897
8,3,drop glucose,7,0.729702846347667,0.9362917398945518
8,3,post_discharge_realistic,22,0.4238281606083616,0.8539103690685413
8,3,wrist_only_channels,50,0.41211333781016146,0.7696250732278852
8,4,none (baseline),0,0.5036788602323835,0.8030502043199066
8,4,drop hr,7,0.5567061079307571,0.8955049620548745
8,4,drop rr,7,0.5097555302770946,0.8088879159369528
8,4,drop spo2,7,0.48310195435174713,0.8490951546993579
8,4,drop sbp,7,0.5297314812917695,0.8214389959136018
8,4,drop map,7,0.5261571110811158,0.8523058960887332
8,4,drop temp_c,7,0.5024514028461962,0.7965557501459427
8,4,drop gcs_total,7,0.40394585644860137,0.8223876240513719
8,4,drop fio2,7,0.3946137401496059,0.7783858727378868
8,4,drop glucose,7,0.518184273455053,0.8268388791593695
8,4,post_discharge_realistic,22,0.1947963037071025,0.7589754816112084
8,4,wrist_only_channels,50,0.3697640619644862,0.813922942206655
9,0,none (baseline),0,0.60694714469403,0.8721441124780316
9,0,drop hr,7,0.5926565631870284,0.8173696543643819
9,0,drop rr,7,0.5785623565042906,0.833626244874048
9,0,drop spo2,7,0.5962681292251042,0.8514938488576449
9,0,drop sbp,7,0.5378431316538321,0.8905243116578794
9,0,drop map,7,0.6004956555690258,0.8747070884592854
9,0,drop temp_c,7,0.5767989800840576,0.8093145869947276
9,0,drop gcs_total,7,0.4523860030971875,0.8562536613942588
9,0,drop fio2,7,0.5577796199233452,0.8799062683069713
9,0,drop glucose,7,0.6018019461972992,0.8760251903925015
9,0,post_discharge_realistic,22,0.47890949590670706,0.8265963678968952
9,0,wrist_only_channels,50,0.34383985149255536,0.7400043936731108
9,1,none (baseline),0,0.38866729399553246,0.8277395295467584
9,1,drop hr,7,0.3261668988351039,0.6977911646586344
9,1,drop rr,7,0.32935971943102954,0.6522518646012622
9,1,drop spo2,7,0.339400979923248,0.7611158921399884
9,1,drop sbp,7,0.3211667653060647,0.6966437177280551
9,1,drop map,7,0.4345713511505468,0.8772231784279977
9,1,drop temp_c,7,0.33423795557632774,0.7215289730349971
9,1,drop gcs_total,7,0.40493053623352837,0.8088066551921974
9,1,drop fio2,7,0.35677070750326023,0.8236517498565692
9,1,drop glucose,7,0.4084815781246482,0.8597963281698221
9,1,post_discharge_realistic,22,0.2533310644330599,0.677065404475043
9,1,wrist_only_channels,50,0.15058319614720062,0.48623063683304646
9,2,none (baseline),0,0.569178031264287,0.9175547661338069
9,2,drop hr,7,0.5666392270648176,0.8462847838957963
9,2,drop rr,7,0.5441701269340007,0.9237714624037893
9,2,drop spo2,7,0.5269554678580008,0.9205891059798698
9,2,drop sbp,7,0.5484479268193941,0.8670811130846655
9,2,drop map,7,0.5941413628517702,0.9275458851391356
9,2,drop temp_c,7,0.5570273438934387,0.8882474837181764
9,2,drop gcs_total,7,0.552631730182921,0.9313203078744818
9,2,drop fio2,7,0.5151382137964864,0.8846950858496152
9,2,drop glucose,7,0.5946993511353142,0.9312462995855535
9,2,post_discharge_realistic,22,0.3593452981751541,0.8397720544701006
9,2,wrist_only_channels,50,0.28134986340531304,0.7918886915334518
9,3,none (baseline),0,0.5839157923758957,0.8418879056047197
9,3,drop hr,7,0.5924625076762662,0.8356932153392331
9,3,drop rr,7,0.5859869644228377,0.8164454277286136
9,3,drop spo2,7,0.6034915934648287,0.8376106194690266
9,3,drop sbp,7,0.6130041640211166,0.7900442477876106
9,3,drop map,7,0.5869965281122925,0.838495575221239
9,3,drop temp_c,7,0.5174009868920851,0.7888643067846608
9,3,drop gcs_total,7,0.5335286968295679,0.8749262536873156
9,3,drop fio2,7,0.5080235279321988,0.8233038348082595
9,3,drop glucose,7,0.5872150386057678,0.8171828908554573
9,3,post_discharge_realistic,22,0.4018740920464167,0.7306047197640118
9,3,wrist_only_channels,50,0.29593190457319485,0.5838864306784661
9,4,none (baseline),0,0.5182217145299142,0.8504016064257028
9,4,drop hr,7,0.5505102502280759,0.8843230063109581
9,4,drop rr,7,0.49678145621659126,0.7882960413080894
9,4,drop spo2,7,0.5079129481930893,0.7619764773379232
9,4,drop sbp,7,0.4326718112246569,0.862736660929432
9,4,drop map,7,0.5360599203463232,0.8566408491107287
9,4,drop temp_c,7,0.484069277360996,0.9014629948364887
9,4,drop gcs_total,7,0.40692892990951146,0.8784423407917383
9,4,drop fio2,7,0.44873434792541306,0.782845668387837
9,4,drop glucose,7,0.5169596623801183,0.8495410212277682
9,4,post_discharge_realistic,22,0.4398629541503627,0.8965146299483651
9,4,wrist_only_channels,50,0.3183845364035611,0.786790017211704
10,0,none (baseline),0,0.574820019381832,0.8615154109589042
10,0,drop hr,7,0.5665169630472143,0.7896689497716896
10,0,drop rr,7,0.5631710004505939,0.7974457762557078
10,0,drop spo2,7,0.5557832048893843,0.8298373287671232
10,0,drop sbp,7,0.56681171898464,0.877283105022831
10,0,drop map,7,0.5564831322978337,0.8511700913242009
10,0,drop temp_c,7,0.5628225342693325,0.8080764840182649
10,0,drop gcs_total,7,0.510337204647626,0.8229880136986302
10,0,drop fio2,7,0.5492799032921782,0.8685787671232877
10,0,drop glucose,7,0.5708811327594437,0.8485302511415524
10,0,post_discharge_realistic,22,0.3631531813812899,0.8173515981735161
10,0,wrist_only_channels,50,0.2567781983818207,0.6832191780821918
10,1,none (baseline),0,0.5603942883581381,0.8806885342789597
10,1,drop hr,7,0.5661632484367356,0.8319296690307327
10,1,drop rr,7,0.5684031151445543,0.9119385342789599
10,1,drop spo2,7,0.5656909228136381,0.9064716312056738
10,1,drop sbp,7,0.564252401142759,0.8121306146572104
10,1,drop map,7,0.5687260752242579,0.8884456264775413
10,1,drop temp_c,7,0.5865671148285521,0.8996010638297873
10,1,drop gcs_total,7,0.5147412051628238,0.8900709219858156
10,1,drop fio2,7,0.4062290871098701,0.8356235224586288
10,1,drop glucose,7,0.5651718315905464,0.8793587470449173
10,1,post_discharge_realistic,22,0.2523181758710651,0.8240248226950355
10,1,wrist_only_channels,50,0.32139077105551517,0.7994976359338062
10,2,none (baseline),0,0.4549848883439477,0.718587521663778
10,2,drop hr,7,0.4283066816659418,0.7177931831311379
10,2,drop rr,7,0.46838449006442173,0.6014586943963027
10,2,drop spo2,7,0.45757065923005813,0.6386481802426343
10,2,drop sbp,7,0.45614928751647094,0.6453639514731369
10,2,drop map,7,0.44398532065835017,0.7211149624494513
10,2,drop temp_c,7,0.41991392765859265,0.7404679376083189
10,2,drop gcs_total,7,0.4628287087471603,0.8477758521086078
10,2,drop fio2,7,0.33675607862522616,0.7133160023108029
10,2,drop glucose,7,0.4603851897230503,0.6902079722703639
10,2,post_discharge_realistic,22,0.2436661978516414,0.64868573079145
10,2,wrist_only_channels,50,0.14549756167220004,0.47378682842287695
10,3,none (baseline),0,0.4146800570146504,0.6803592461719671
10,3,drop hr,7,0.4656966448847668,0.7038427561837456
10,3,drop rr,7,0.38558708078377707,0.6671083627797407
10,3,drop spo2,7,0.31755754238691075,0.659673144876325
10,3,drop sbp,7,0.36170277828718267,0.6308892815076561
10,3,drop map,7,0.4211357180129373,0.6847025912838633
10,3,drop temp_c,7,0.37184535755582826,0.6731448763250882
10,3,drop gcs_total,7,0.3983969981458866,0.7824646643109541
10,3,drop fio2,7,0.3803204988925268,0.6617343934040048
10,3,drop glucose,7,0.43909900883087705,0.6895612485276795
10,3,post_discharge_realistic,22,0.36179701845089673,0.7873233215547703
10,3,wrist_only_channels,50,0.32654012926748743,0.6527164310954063
10,4,none (baseline),0,0.3966344030696362,0.8290052816901409
10,4,drop hr,7,0.38794810448046124,0.8650968309859155
10,4,drop rr,7,0.3705122572373936,0.8090522300469483
10,4,drop spo2,7,0.32957706188397,0.7315140845070423
10,4,drop sbp,7,0.3414615856800868,0.7802230046948356
10,4,drop map,7,0.39191139529446156,0.8215228873239437
10,4,drop temp_c,7,0.39821453014571323,0.8841696009389671
10,4,drop gcs_total,7,0.27699997509754615,0.8251173708920188
10,4,drop fio2,7,0.37766250467336576,0.8174149061032864
10,4,drop glucose,7,0.3921872050536868,0.8277582159624414
10,4,post_discharge_realistic,22,0.36530933173358054,0.8617957746478873
10,4,wrist_only_channels,50,0.21941475520476422,0.7732541079812207
11,0,none (baseline),0,0.5401724820191478,0.8764269406392694
11,0,drop hr,7,0.5332873633349895,0.8469606164383562
11,0,drop rr,7,0.5347030841462658,0.8637985159817352
11,0,drop spo2,7,0.5536216922671052,0.868792808219178
11,0,drop sbp,7,0.5231571399912033,0.8956192922374429
11,0,drop map,7,0.49166174971671517,0.8511700913242009
11,0,drop temp_c,7,0.5638810988391875,0.8633704337899543
11,0,drop gcs_total,7,0.5004962247041944,0.837970890410959
11,0,drop fio2,7,0.48860148499005013,0.8798515981735159
11,0,drop glucose,7,0.5370985109897038,0.874072488584475
11,0,post_discharge_realistic,22,0.43877190748271694,0.8203481735159817
11,0,wrist_only_channels,50,0.3062682336295692,0.7239583333333333
11,1,none (baseline),0,0.5290720672370819,0.9111258865248226
11,1,drop hr,7,0.5420550209124669,0.8814273049645389
11,1,drop rr,7,0.512704147423069,0.9133421985815604
11,1,drop spo2,7,0.48624950482318585,0.9035165484633569
11,1,drop sbp,7,0.4835459823174188,0.8441932624113475
11,1,drop map,7,0.5328303744589877,0.927378841607565
11,1,drop temp_c,7,0.5418370812825434,0.920138888888889
11,1,drop gcs_total,7,0.5305027004931714,0.9083185579196218
11,1,drop fio2,7,0.3612592166576143,0.8857860520094563
11,1,drop glucose,7,0.5330904586467676,0.913563829787234
11,1,post_discharge_realistic,22,0.3913609797317932,0.8519503546099291
11,1,wrist_only_channels,50,0.2879048110667169,0.8044843380614657
11,2,none (baseline),0,0.4624021934191584,0.7941941074523398
11,2,drop hr,7,0.44692504591508064,0.6738879260543039
11,2,drop rr,7,0.49777190547583006,0.6489023685730791
11,2,drop spo2,7,0.4377432923153414,0.7651646447140381
11,2,drop sbp,7,0.42538025495555354,0.7155545927209706
11,2,drop map,7,0.4724061128179681,0.8001155401502023
11,2,drop temp_c,7,0.4687328628745038,0.8011265164644713
11,2,drop gcs_total,7,0.5398778058550864,0.8682842287694973
11,2,drop fio2,7,0.4222391045974122,0.7774407856730214
11,2,drop glucose,7,0.46082196210397075,0.7642980935875217
11,2,post_discharge_realistic,22,0.3795380039049603,0.7429953783939919
11,2,wrist_only_channels,50,0.401119121118164,0.5625361062969382
11,3,none (baseline),0,0.48115618900495594,0.7161366313309776
11,3,drop hr,7,0.5748172437164603,0.7603798586572438
11,3,drop rr,7,0.44724222225365695,0.6883833922261484
11,3,drop spo2,7,0.4136364079079195,0.6545200235571259
11,3,drop sbp,7,0.449164693763894,0.6607773851590105
11,3,drop map,7,0.509978069824495,0.7227620730270906
11,3,drop temp_c,7,0.3968116677177513,0.7288722025912838
11,3,drop gcs_total,7,0.4305607819459227,0.8869994110718492
11,3,drop fio2,7,0.25891845016356413,0.68801531213192
11,3,drop glucose,7,0.49593403104547573,0.7133392226148411
11,3,post_discharge_realistic,22,0.12161962067247443,0.8094817432273262
11,3,wrist_only_channels,50,0.0742539236172072,0.5484393404004712
11,4,none (baseline),0,0.48406603751821664,0.8615023474178404
11,4,drop hr,7,0.4536734358137241,0.8496185446009389
11,4,drop rr,7,0.5177554420001063,0.84375
11,4,drop spo2,7,0.44206710175536945,0.791006455399061
11,4,drop sbp,7,0.45118905256084235,0.8639964788732395
11,4,drop map,7,0.5159836699666117,0.8959800469483568
11,4,drop temp_c,7,0.5002197958992745,0.8974471830985916
11,4,drop gcs_total,7,0.4296794375737628,0.8626026995305164
11,4,drop fio2,7,0.39431108253363084,0.7697329812206573
11,4,drop glucose,7,0.4706638028110348,0.8238703051643192
11,4,post_discharge_realistic,22,0.3175467971099536,0.8204958920187794
11,4,wrist_only_channels,50,0.30412377692138265,0.7581426056338028
12,0,none (baseline),0,0.4258409532534818,0.7634976525821597
12,0,drop hr,7,0.4049674406759845,0.7349618544600939
12,0,drop rr,7,0.3972227374350909,0.7347417840375587
12,0,drop spo2,7,0.3771549652211791,0.7695862676056339
12,0,drop sbp,7,0.388986056291032,0.6998239436619718
12,0,drop map,7,0.44543013690133204,0.7495598591549295
12,0,drop temp_c,7,0.4196036037799073,0.7601232394366199
12,0,drop gcs_total,7,0.38666521597496695,0.8898914319248826
12,0,drop fio2,7,0.30950204282371924,0.7619571596244132
12,0,drop glucose,7,0.41100691537190887,0.7488262910798121
12,0,post_discharge_realistic,22,0.27837920144954903,0.7502200704225352
12,0,wrist_only_channels,50,0.23211836255043466,0.7000806924882629
12,1,none (baseline),0,0.4902143034003109,0.7493339253996447
12,1,drop hr,7,0.4482595432654463,0.7858200118413262
12,1,drop rr,7,0.463704330206521,0.7377146240378922
12,1,drop spo2,7,0.4297521721223282,0.761101243339254
12,1,drop sbp,7,0.466054793334997,0.7371965660153937
12,1,drop map,7,0.4786837989240575,0.7639135583185317
12,1,drop temp_c,7,0.4788421370369139,0.7183984606275903
12,1,drop gcs_total,7,0.5372619731882435,0.890245707519242
12,1,drop fio2,7,0.4896170507409719,0.7831557134399052
12,1,drop glucose,7,0.48491599293458465,0.7256512729425696
12,1,post_discharge_realistic,22,0.5207751405178022,0.9369449378330373
12,1,wrist_only_channels,50,0.33665282288954945,0.7903345174659562
12,2,none (baseline),0,0.41812935013279406,0.8363453815261044
12,2,drop hr,7,0.4269911693041162,0.7187320711417098
12,2,drop rr,7,0.4288284304886891,0.811675272518646
12,2,drop spo2,7,0.38323754420711875,0.7670682730923695
12,2,drop sbp,7,0.40465067971704566,0.8444492254733218
12,2,drop map,7,0.42531163840919883,0.855780263912794
12,2,drop temp_c,7,0.38654349471831173,0.7723752151462995
12,2,drop gcs_total,7,0.26322006953077937,0.7596815834767642
12,2,drop fio2,7,0.3432162782047224,0.8364888123924269
12,2,drop glucose,7,0.4305859166600851,0.8414371772805508
12,2,post_discharge_realistic,22,0.23839149787767053,0.7238955823293173
12,2,wrist_only_channels,50,0.2565670913274626,0.7401749856569133
12,3,none (baseline),0,0.6222795903017945,0.8815037164093766
12,3,drop hr,7,0.6421416909355888,0.8615637507146942
12,3,drop rr,7,0.6015876572244802,0.8643510577472842
12,3,drop spo2,7,0.63643508853373,0.8664951400800457
12,3,drop sbp,7,0.5711528389138347,0.8621355060034305
12,3,drop map,7,0.5929662685062456,0.8711406518010292
12,3,drop temp_c,7,0.5756716116478156,0.8238993710691824
12,3,drop gcs_total,7,0.6144125599192235,0.8889365351629502
12,3,drop fio2,7,0.5508165028753927,0.8686392224128073
12,3,drop glucose,7,0.6469793283850145,0.9215265866209262
12,3,post_discharge_realistic,22,0.5422237761024917,0.8113207547169812
12,3,wrist_only_channels,50,0.406321043966192,0.6454759862778732
12,4,none (baseline),0,0.5189136826820677,0.665336879432624
12,4,drop hr,7,0.5343278331531673,0.6453161938534279
12,4,drop rr,7,0.48896294009419533,0.6592050827423168
12,4,drop spo2,7,0.4630057373484064,0.6583185579196217
12,4,drop sbp,7,0.5136819831432077,0.6573581560283689
12,4,drop map,7,0.5389265489624027,0.6530732860520094
12,4,drop temp_c,7,0.5136069591248792,0.7304225768321513
12,4,drop gcs_total,7,0.45366274979952176,0.7663268321513003
12,4,drop fio2,7,0.3846749348415079,0.6481973995271868
12,4,drop glucose,7,0.5171008089728248,0.6693262411347517
12,4,post_discharge_realistic,22,0.2717220389080831,0.6538859338061466
12,4,wrist_only_channels,50,0.17267708834885503,0.5512706855791962
13,0,none (baseline),0,0.4670134916171792,0.7929137323943662
13,0,drop hr,7,0.443518661051361,0.8288585680751173
13,0,drop rr,7,0.4487544272274405,0.7708333333333334
13,0,drop spo2,7,0.4106857308032163,0.7814700704225351
13,0,drop sbp,7,0.44905529472891154,0.7950410798122066
13,0,drop map,7,0.46849052702414756,0.7959213615023475
13,0,drop temp_c,7,0.4498823737939426,0.7467723004694835
13,0,drop gcs_total,7,0.4069678620871925,0.8834360328638499
13,0,drop fio2,7,0.28723730686079807,0.7783890845070423
13,0,drop glucose,7,0.4674570936159377,0.8102992957746479
13,0,post_discharge_realistic,22,0.19804251137924306,0.75
13,0,wrist_only_channels,50,0.17227089835522866,0.7270393192488263
13,1,none (baseline),0,0.3960822968206497,0.78700414446418
13,1,drop hr,7,0.365641195789221,0.7744967436352871
13,1,drop rr,7,0.38060960958623535,0.7556246299585553
13,1,drop spo2,7,0.36827300202511687,0.8131290704558911
13,1,drop sbp,7,0.36574701936326404,0.759843102427472
13,1,drop map,7,0.3805826787165621,0.7793072824156306
13,1,drop temp_c,7,0.39659930995281245,0.7714624037892244
13,1,drop gcs_total,7,0.4508543783475417,0.8802545885139136
13,1,drop fio2,7,0.43495969744505586,0.7981793960923623
13,1,drop glucose,7,0.3819548926357747,0.7681320307874482
13,1,post_discharge_realistic,22,0.5101784096603459,0.9245115452930729
13,1,wrist_only_channels,50,0.23430189623104727,0.6906823564239195
13,2,none (baseline),0,0.4439519897995483,0.8233648881239243
13,2,drop hr,7,0.4204594027785135,0.7151462994836489
13,2,drop rr,7,0.4612039900043652,0.7974756167527252
13,2,drop spo2,7,0.42134054124620507,0.783849684452094
13,2,drop sbp,7,0.38160391122777626,0.8432300631095812
13,2,drop map,7,0.4529259337711818,0.7969018932874354
13,2,drop temp_c,7,0.43136378988635926,0.7919535283993115
13,2,drop gcs_total,7,0.36197712596877496,0.7840648307515777
13,2,drop fio2,7,0.451832322379293,0.8260900745840505
13,2,drop glucose,7,0.4636075294041492,0.8286718301778543
13,2,post_discharge_realistic,22,0.40378162368050124,0.7389558232931726
13,2,wrist_only_channels,50,0.2701480268421313,0.7674268502581756
13,3,none (baseline),0,0.5692459887346322,0.8311177815894797
13,3,drop hr,7,0.5610791969042952,0.8066752429959977
13,3,drop rr,7,0.5343094708848165,0.8181103487707261
13,3,drop spo2,7,0.6286735664470513,0.8575614636935391
13,3,drop sbp,7,0.5189261890649027,0.801600914808462
13,3,drop map,7,0.5680347184215551,0.8207547169811321
13,3,drop temp_c,7,0.4794505709655903,0.7737278444825615
13,3,drop gcs_total,7,0.4899400499966316,0.8524871355060034
13,3,drop fio2,7,0.38792004962544135,0.788021726700972
13,3,drop glucose,7,0.5813599057225348,0.8418381932532877
13,3,post_discharge_realistic,22,0.29485626510153046,0.7005431675242996
13,3,wrist_only_channels,50,0.2033180744408905,0.5756146369353916
13,4,none (baseline),0,0.5065719799978696,0.7630762411347517
13,4,drop hr,7,0.5149017929740887,0.6952570921985817
13,4,drop rr,7,0.49449686981759516,0.7191932624113475
13,4,drop spo2,7,0.5051288806040288,0.7293882978723404
13,4,drop sbp,7,0.49967628555109855,0.7330821513002364
13,4,drop map,7,0.5655471760003274,0.8089539007092198
13,4,drop temp_c,7,0.5260892612890901,0.7923315602836879
13,4,drop gcs_total,7,0.4242958171233756,0.8300088652482269
13,4,drop fio2,7,0.3843963294019584,0.7384751773049646
13,4,drop glucose,7,0.5038189915299021,0.7593823877068557
13,4,post_discharge_realistic,22,0.28267054868094105,0.6940750591016548
13,4,wrist_only_channels,50,0.0763553058718745,0.5970005910165485
14,0,none (baseline),0,0.47830999975381827,0.8249269005847953
14,0,drop hr,7,0.4880638381972007,0.8145467836257311
14,0,drop rr,7,0.45248963172778955,0.7566520467836257
14,0,drop spo2,7,0.4392991062511806,0.7532894736842105
14,0,drop sbp,7,0.527711420159544,0.7708333333333334
14,0,drop map,7,0.4302878542055099,0.8190058479532163
14,0,drop temp_c,7,0.4866678988004314,0.8236842105263158
14,0,drop gcs_total,7,0.46394519282841795,0.8908625730994152
14,0,drop fio2,7,0.4407705724434728,0.8197368421052631
14,0,drop glucose,7,0.48828608852548866,0.8316520467836258
14,0,post_discharge_realistic,22,0.3583008362040898,0.8940789473684211
14,0,wrist_only_channels,50,0.28396204883383597,0.798172514619883
14,1,none (baseline),0,0.4894607066319671,0.7655355097365407
14,1,drop hr,7,0.4863173273372578,0.7515750286368843
14,1,drop rr,7,0.4792656870048722,0.6396048109965635
14,1,drop spo2,7,0.4467213191781902,0.6610108820160366
14,1,drop sbp,7,0.4183907488567081,0.6469788087056128
14,1,drop map,7,0.4877805535811801,0.7658218785796106
14,1,drop temp_c,7,0.4786023252535825,0.7815005727376861
14,1,drop gcs_total,7,0.5964647664624143,0.8527348224513172
14,1,drop fio2,7,0.45464241685282386,0.7742697594501717
14,1,drop glucose,7,0.48786263515798517,0.7783505154639175
14,1,post_discharge_realistic,22,0.3572392351379847,0.7316008018327607
14,1,wrist_only_channels,50,0.19402605670535755,0.45747422680412375
14,2,none (baseline),0,0.6058098328921555,0.9474765258215961
14,2,drop hr,7,0.6113716111202421,0.9443955399061033
14,2,drop rr,7,0.6389770197543184,0.9616343896713616
14,2,drop spo2,7,0.5673855028317056,0.9482834507042254
14,2,drop sbp,7,0.6147289360469315,0.9281836854460095
14,2,drop map,7,0.6205340174391286,0.948650234741784
14,2,drop temp_c,7,0.5599546635917139,0.9133656103286385
14,2,drop gcs_total,7,0.5666252914458006,0.9306044600938967
14,2,drop fio2,7,0.4766380188761833,0.9207012910798121
14,2,drop glucose,7,0.6307532518050527,0.9541519953051643
14,2,post_discharge_realistic,22,0.3660060563204074,0.8744865023474179
14,2,wrist_only_channels,50,0.3069047498505811,0.788218896713615
14,3,none (baseline),0,0.515510968582724,0.8217105263157894
14,3,drop hr,7,0.5025665113251728,0.8122076023391812
14,3,drop rr,7,0.4993117649927605,0.7969298245614035
14,3,drop spo2,7,0.4303030177777887,0.7885233918128655
14,3,drop sbp,7,0.4635766311513227,0.7533625730994152
14,3,drop map,7,0.5074797955926268,0.8105994152046785
14,3,drop temp_c,7,0.44438049546264624,0.7764619883040934
14,3,drop gcs_total,7,0.5253806848229385,0.8380847953216374
14,3,drop fio2,7,0.4327206994804443,0.8189327485380117
14,3,drop glucose,7,0.5087948123835823,0.8048976608187135
14,3,post_discharge_realistic,22,0.3659576672751593,0.810233918128655
14,3,wrist_only_channels,50,0.2694780068776364,0.6648391812865497
14,4,none (baseline),0,0.5576127538428922,0.8295254833040422
14,4,drop hr,7,0.5852519552559745,0.8306239015817225
14,4,drop rr,7,0.5390655383604405,0.8126098418277681
14,4,drop spo2,7,0.49526967068199074,0.755199179847686
14,4,drop sbp,7,0.48330564442291224,0.8713386057410663
14,4,drop map,7,0.5663359144971659,0.841534856473345
14,4,drop temp_c,7,0.6556390097122154,0.892647920328061
14,4,drop gcs_total,7,0.44771755226063903,0.8568394844756885
14,4,drop fio2,7,0.41721624276853886,0.7530023432923257
14,4,drop glucose,7,0.5579339233295314,0.8454159343878149
14,4,post_discharge_realistic,22,0.4071814169515161,0.7858816637375513
14,4,wrist_only_channels,50,0.30406215768871964,0.7776069127123609
15,0,none (baseline),0,0.5752555867555518,0.8585237258347979
15,0,drop hr,7,0.5615618891294843,0.817589338019918
15,0,drop rr,7,0.5533819483190087,0.815099589923843
15,0,drop spo2,7,0.6025761344363713,0.8760251903925014
15,0,drop sbp,7,0.5502695738742569,0.9004100761570006
15,0,drop map,7,0.5517620483570562,0.8627709431751611
15,0,drop temp_c,7,0.6122043848134266,0.8246192149970709
15,0,drop gcs_total,7,0.46937429563709293,0.8571323960164031
15,0,drop fio2,7,0.5443685587728464,0.8654803749267721
15,0,drop glucose,7,0.5691396512505673,0.866652021089631
15,0,post_discharge_realistic,22,0.4101576230055772,0.8505418863503221
15,0,wrist_only_channels,50,0.31486660059419397,0.8008201523140012
15,1,none (baseline),0,0.3616058346698406,0.7380235226620769
15,1,drop hr,7,0.3235804646390928,0.6607142857142857
15,1,drop rr,7,0.3869141019555762,0.6369764773379232
15,1,drop spo2,7,0.3294037373637181,0.7581038439472175
15,1,drop sbp,7,0.31738421532438393,0.6683161216293746
15,1,drop map,7,0.3578328373371287,0.7639845094664371
